2.46976	0.0894663	1.23807
2.46923	0.0779274	1.23815
2.47265	0.0748334	1.2829
2.4746	0.114595	1.26675
2.47368	0.0981866	1.26905
2.4729	0.0787425	1.27047
2.47463	0.0585866	1.26993
2.47385	0.178113	1.24804
2.47388	0.158721	1.24953
2.47473	0.138951	1.25134
2.47423	0.119842	1.25247
2.47246	0.0984079	1.25082
2.47194	0.0785863	1.25089
2.47322	0.0585991	1.25211
2.47014	0.198914	1.23352
2.46959	0.179415	1.2352
2.47054	0.103852	1.23797
2.47514	0.134368	1.30962
2.47555	0.118319	1.31058
2.47731	0.176073	1.29168
2.47656	0.158424	1.29505
2.47542	0.139361	1.29682
2.47474	0.119827	1.29509
2.47427	0.0985328	1.29397
2.47339	0.0793957	1.29385
2.47926	0.214606	1.27603
2.47835	0.199967	1.27751
2.47725	0.180182	1.2791
2.47689	0.159435	1.27731
2.47614	0.139572	1.27612
2.47481	0.120323	1.27589
2.47379	0.101219	1.27918
2.4812	0.259856	1.25661
2.48058	0.239181	1.25959
2.4796	0.220326	1.26089
2.47762	0.200639	1.25961
2.47599	0.181066	1.26
2.47582	0.16015	1.26093
2.47611	0.140623	1.26249
2.47599	0.127521	1.26422
2.47829	0.321806	1.23989
2.47808	0.300963	1.24159
2.47761	0.280641	1.24205
2.47761	0.260718	1.24342
2.47686	0.241088	1.24405
2.4762	0.221747	1.24409
2.47558	0.204409	1.2457
2.48001	0.217676	1.31982
2.47897	0.200335	1.32239
2.48369	0.256986	1.30091
2.48185	0.239201	1.30506
2.4801	0.2204	1.30426
2.47859	0.200523	1.30287
2.47749	0.181502	1.30225
2.47661	0.162515	1.30449
2.47567	0.146396	1.3081
2.48629	0.297504	1.28351
2.48477	0.280499	1.28668
2.48346	0.260732	1.28723
2.4817	0.240869	1.2849
2.48004	0.221826	1.28427
2.47871	0.202841	1.28792
2.4783	0.19028	1.2892
2.48794	0.354793	1.26398
2.48762	0.341781	1.26601
2.48637	0.322367	1.26796
2.48541	0.302395	1.26963
2.48399	0.281477	1.26795
2.48267	0.262052	1.26834
2.48174	0.242841	1.26996
2.48134	0.226467	1.27252
2.48542	0.361584	1.25045
2.48414	0.342693	1.25174
2.48252	0.323689	1.2522
2.48224	0.302361	1.25389
2.48268	0.285074	1.25466
2.47701	0.0900759	1.41636
2.47652	0.076312	1.41925
2.47769	0.0590876	1.41916
2.47873	0.132343	1.39928
2.47808	0.117512	1.40253
2.47697	0.0979486	1.40402
2.47643	0.0781872	1.40445
2.4784	0.0584252	1.40324
2.48543	0.0466103	1.40345
2.47604	0.0786127	1.38416
2.48588	0.254706	1.34691
2.48294	0.239174	1.35032
