2.47253	-1.19451	0.540494
2.47355	-1.21029	0.541188
2.47458	-1.23014	0.542647
2.47532	-1.24912	0.543603
2.47691	-1.26896	0.544949
2.47935	-1.28746	0.545384
2.46524	-1.07588	0.521886
2.46601	-1.0908	0.523181
2.46761	-1.10847	0.523637
2.46884	-1.12904	0.525534
2.46974	-1.14897	0.527594
2.47136	-1.16863	0.528012
2.47197	-1.18844	0.527799
2.47268	-1.20852	0.526581
2.4742	-1.22857	0.526235
2.47547	-1.24857	0.52506
2.47677	-1.26861	0.52405
2.48004	-1.28795	0.52434
2.46333	-1.02844	0.508002
2.46415	-1.04857	0.509228
2.46502	-1.06856	0.51055
2.46643	-1.0883	0.510475
2.46826	-1.10854	0.509511
2.46902	-1.12837	0.5085
2.47126	-1.14836	0.508264
2.47209	-1.16823	0.507201
2.47316	-1.18836	0.506177
2.47427	-1.20822	0.505073
2.47575	-1.22827	0.504969
2.47696	-1.24767	0.505549
2.47698	-1.26728	0.508487
2.48251	-1.28902	0.505328
2.47812	-1.2785	0.602776
2.47857	-1.28467	0.603017
2.47262	-1.17568	0.584225
2.47309	-1.18995	0.585934
2.47369	-1.20894	0.586877
2.47557	-1.22934	0.588013
2.47688	-1.24928	0.589374
2.47792	-1.2691	0.590572
2.47998	-1.28773	0.590268
2.46547	-1.07229	0.567626
2.46616	-1.08936	0.56896
2.46818	-1.1092	0.569501
2.46906	-1.12906	0.570657
2.47074	-1.1491	0.571993
2.47218	-1.16855	0.572926
2.47302	-1.18857	0.572023
2.4738	-1.20874	0.571172
2.47504	-1.22868	0.570397
2.47666	-1.24872	0.569957
2.4774	-1.26878	0.568929
2.47989	-1.28828	0.568816
2.45869	-0.95783	0.549933
2.46021	-0.969085	0.549932
2.46172	-0.99014	0.551182
2.46234	-1.00961	0.55265
2.46341	-1.02894	0.553728
2.46501	-1.04877	0.554143
2.46563	-1.06847	0.554287
2.46666	-1.08846	0.553537
2.46776	-1.10853	0.552875
2.46833	-1.12862	0.551848
2.46972	-1.14867	0.55115
2.4717	-1.16856	0.551066
2.47285	-1.18819	0.550852
2.47421	-1.20823	0.552038
2.47503	-1.2276	0.553157
2.47603	-1.24793	0.555202
2.47691	-1.26628	0.556314
2.45528	-0.872723	0.532037
2.45544	-0.890109	0.533825
2.45615	-0.908453	0.535704
2.45785	-0.928684	0.535819
2.45873	-0.948601	0.537544
2.45994	-0.968127	0.537853
2.46152	-0.987973	0.537282
2.46265	-1.0081	0.535638
2.46334	-1.02812	0.533949
2.46448	-1.04838	0.53326
2.46558	-1.06826	0.532848
2.46642	-1.08767	0.533705
2.46772	-1.10833	0.534593
2.46875	-1.12784	0.536194
2.4692	-1.14693	0.537847
2.47107	-1.16836	0.539083
2.45295	-0.82808	0.517303
2.45457	-0.848504	0.517894
2.45525	-0.867868	0.519699
2.45543	-0.887521	0.51899
2.45646	-0.90773	0.518078
2.45724	-0.92806	0.517017
2.45853	-0.948048	0.515992
2.45997	-0.968108	0.51528
2.46086	-0.987611	0.515469
2.46216	-1.00767	0.516755
2.46328	-1.0274	0.518588
2.46425	-1.04665	0.51966
2.465	-1.06379	0.521252
2.47767	-1.25864	0.646664
2.47862	-1.27172	0.647303
2.47991	-1.28583	0.647983
2.47136	-1.15593	0.629937
2.47226	-1.1711	0.630728
2.47343	-1.19011	0.632009
2.47574	-1.20977	0.632467
2.47659	-1.22926	0.633804
2.47772	-1.24933	0.635215
2.47889	-1.2691	0.635095
2.48062	-1.28843	0.634549
2.46604	-1.05443	0.611378
2.4671	-1.07029	0.612621
2.46768	-1.08977	0.614688
2.46872	-1.10869	0.615434
2.47028	-1.12914	0.616079
2.47116	-1.14905	0.617569
2.47144	-1.16887	0.61704
2.47283	-1.1889	0.616279
2.47512	-1.20884	0.615992
2.47631	-1.2289	0.61517
2.47731	-1.24887	0.614258
2.47852	-1.26877	0.61349
2.48067	-1.28868	0.613869
2.46026	-0.953837	0.59379
2.46148	-0.969173	0.59433
2.46331	-0.989242	0.595029
2.46377	-1.00938	0.597206
2.465	-1.02905	0.598183
2.46577	-1.04879	0.599567
2.46621	-1.06868	0.598811
2.46698	-1.0887	0.597939
2.46819	-1.10874	0.597029
2.47008	-1.12869	0.59672
2.47083	-1.14867	0.595608
2.47188	-1.16867	0.595053
2.4729	-1.18834	0.596851
2.47423	-1.2085	0.598136
2.47585	-1.22789	0.598906
2.47677	-1.24714	0.600238
2.47794	-1.26211	0.601331
2.45679	-0.872053	0.57666
2.45666	-0.889147	0.578499
2.45781	-0.908635	0.579978
2.45928	-0.928635	0.581189
2.46012	-0.948104	0.582216
2.46148	-0.968291	0.581423
2.46304	-0.988304	0.580819
2.46341	-1.00838	0.579874
2.46395	-1.02865	0.578252
2.46499	-1.04858	0.577249
2.4654	-1.06794	0.577908
2.46608	-1.08819	0.580024
2.4683	-1.10807	0.580432
2.46973	-1.12761	0.581727
2.47101	-1.14579	0.582758
2.45481	-0.82827	0.561803
2.45551	-0.848236	0.563668
2.45588	-0.868086	0.56394
2.45584	-0.888227	0.562503
2.45667	-0.907988	0.562058
2.45856	-0.928175	0.561427
2.45964	-0.948259	0.560551
2.46081	-0.968155	0.560785
2.46213	-0.987573	0.562277
2.4625	-1.00712	0.563446
2.46337	-1.02634	0.564426
2.46509	-1.04528	0.564631
2.45419	-0.827938	0.543494
2.45514	-0.84777	0.54273
2.45526	-0.867224	0.542389
2.45542	-0.887036	0.544223
2.45586	-0.908161	0.546403
2.45802	-0.927033	0.546842
2.45898	-0.942713	0.547961
2.45356	-0.827175	0.528311
2.45509	-0.846443	0.528739
2.45556	-0.859549	0.529939
2.47876	-1.25558	0.691827
2.47907	-1.27012	0.693479
2.48073	-1.28701	0.693364
2.47057	-1.13505	0.673989
2.47158	-1.15026	0.674859
2.47268	-1.16954	0.676008
2.47459	-1.18938	0.676451
2.4763	-1.20972	0.677662
2.47737	-1.22927	0.67938
2.47832	-1.24931	0.679265
2.47897	-1.26925	0.678291
2.48145	-1.28876	0.678002
2.46495	-1.03315	0.6555
2.46584	-1.05028	0.656859
2.46732	-1.06927	0.657565
2.4688	-1.08925	0.658302
2.4698	-1.10959	0.659373
2.47029	-1.12934	0.660904
2.47117	-1.14917	0.660274
2.4728	-1.16914	0.659478
2.47438	-1.18904	0.658902
