2.42055	0.532732	1.1901
2.4227	0.537038	1.23574
2.43111	0.534692	1.21677
2.43404	0.530984	1.20192
2.43194	0.537589	1.26203
2.44061	0.535836	1.24354
2.4465	0.533163	1.22713
2.44239	0.537122	1.28814
2.45048	0.535586	1.27007
2.45704	0.534004	1.25238
2.46712	0.531148	1.24958
2.45742	0.532783	1.23791
2.45288	0.537696	1.31383
2.46092	0.534804	1.29606
2.47185	0.532589	1.29401
2.46491	0.534047	1.27804
2.47503	0.53209	1.27814
2.46751	0.533176	1.26435
2.47949	0.528666	1.25969
2.4545	0.540045	1.35897
2.46317	0.538322	1.34114
2.46919	0.535435	1.32244
2.47963	0.532272	1.32098
2.47075	0.533703	1.30723
2.482	0.529959	1.30391
2.48941	0.525886	1.28634
2.4932	0.522318	1.26858
2.45781	0.540583	1.40246
2.465	0.538312	1.38478
2.47115	0.535915	1.36685
2.48193	0.532483	1.36632
2.4751	0.534816	1.34834
2.48609	0.530311	1.34874
2.47873	0.534307	1.33445
2.49178	0.526296	1.33076
2.46686	0.538412	1.42984
2.47328	0.536687	1.41183
2.4841	0.532684	1.41084
2.47692	0.535339	1.3932
2.48853	0.529354	1.39252
2.48011	0.534238	1.37781
2.47508	0.536346	1.45691
2.48587	0.532341	1.45484
2.47865	0.535056	1.43816
2.48118	0.534108	1.42432
2.47378	0.534613	1.4993
2.48344	0.530222	1.50256
2.47959	0.534434	1.48191
2.49117	0.528176	1.4839
2.48346	0.534162	1.46809
