2.47014	-1.21405	0.161781
2.47241	-1.22797	0.160926
2.47548	-1.24977	0.160655
2.46794	-1.19107	0.208577
2.46997	-1.20715	0.208907
2.47205	-1.22779	0.209561
2.47464	-1.24605	0.209299
2.47672	-1.25717	0.208944
2.46087	-1.08893	0.192265
2.4624	-1.10784	0.193155
2.46381	-1.12784	0.194033
2.46533	-1.14717	0.195007
2.46718	-1.16761	0.19563
2.46802	-1.18712	0.196895
2.46981	-1.20719	0.196666
2.47146	-1.22702	0.196277
2.47431	-1.24668	0.196114
2.47938	-1.26532	0.196178
2.45121	-0.953144	0.174208
2.45271	-0.966804	0.17423
2.45424	-0.987696	0.175473
2.45484	-1.00747	0.176688
2.45695	-1.02754	0.177046
2.45814	-1.04715	0.178038
2.46042	-1.06713	0.178704
2.46108	-1.08701	0.17878
2.46243	-1.10702	0.17821
2.4637	-1.12713	0.177274
2.46488	-1.147	0.176694
2.46691	-1.16682	0.176424
2.46792	-1.187	0.175314
2.4693	-1.20706	0.174649
2.47111	-1.22702	0.174012
2.4738	-1.24679	0.173952
2.47902	-1.26605	0.174901
2.44841	-0.870933	0.156108
2.44904	-0.888112	0.158522
2.44977	-0.907129	0.160115
2.45128	-0.927447	0.16168
2.45224	-0.947022	0.16239
2.45357	-0.966833	0.162213
2.4552	-0.987012	0.161334
2.45634	-1.00661	0.160812
2.45769	-1.02663	0.160228
2.45948	-1.04683	0.15884
2.46186	-1.06658	0.1591
2.46329	-1.08624	0.15855
2.46483	-1.10672	0.158086
2.46704	-1.12645	0.157366
2.46856	-1.14655	0.156933
2.47077	-1.16646	0.15697
2.47291	-1.18634	0.156413
2.47553	-1.20572	0.15541
2.47894	-1.22559	0.154377
2.48103	-1.24531	0.155029
2.48496	-1.26526	0.156129
2.47003	-1.19274	0.2533
2.47123	-1.20807	0.254237
2.47282	-1.22769	0.254791
2.47502	-1.24631	0.255086
2.47857	-1.26139	0.253924
2.4612	-1.07131	0.235986
2.46223	-1.08805	0.237094
2.46389	-1.10865	0.238159
2.46428	-1.12776	0.239953
2.46623	-1.14732	0.24056
2.46818	-1.16754	0.240667
2.46905	-1.18739	0.241482
2.47107	-1.2072	0.240895
2.47221	-1.22724	0.24019
2.47455	-1.24705	0.240169
2.47992	-1.26606	0.240568
2.45247	-0.951099	0.219375
2.45395	-0.967487	0.219406
2.4556	-0.988033	0.220834
2.45625	-1.00784	0.222098
2.45818	-1.02752	0.222585
2.4591	-1.0476	0.223801
2.46015	-1.06719	0.223578
2.46139	-1.08735	0.223072
2.46361	-1.10706	0.222298
2.46432	-1.12724	0.221519
2.46592	-1.14714	0.220876
2.46757	-1.16711	0.219972
2.46823	-1.1869	0.219695
2.47009	-1.20725	0.219853
2.47195	-1.22701	0.220367
2.4748	-1.24706	0.219957
2.47967	-1.26629	0.2191
2.44704	-0.850858	0.201503
2.44826	-0.868721	0.202187
2.44903	-0.887937	0.20401
2.45016	-0.907249	0.204571
2.45147	-0.927098	0.205635
2.452	-0.947169	0.206192
2.45372	-0.96702	0.205565
2.45534	-0.987172	0.20483
2.45575	-1.00692	0.204009
2.45759	-1.02722	0.203264
2.45871	-1.04693	0.202362
2.4603	-1.06703	0.201653
2.46097	-1.08668	0.203243
2.46263	-1.10688	0.203846
2.46404	-1.12633	0.20507
2.46536	-1.14671	0.205671
2.4674	-1.16615	0.206374
2.46787	-1.17906	0.207602
2.48214	-1.27213	0.205729
2.44373	-0.807133	0.187976
2.44539	-0.827086	0.189202
2.44692	-0.847121	0.188716
2.44785	-0.86674	0.187958
2.44866	-0.886829	0.186659
2.44988	-0.906878	0.186105
2.45102	-0.927024	0.185145
2.45105	-0.946822	0.184091
2.45258	-0.967118	0.185457
2.45429	-0.986465	0.186276
2.45513	-1.00689	0.18804
2.45744	-1.02626	0.188216
2.45864	-1.04642	0.189298
2.46058	-1.06567	0.190034
