-0.0149721	0.0277775	-0.999502	0.191289
0.0121502	-0.00204527	-0.999924	0.20308
0.038884	0.0287472	-0.99883	0.206939
-0.0215599	-0.0316739	-0.999266	0.199022
0.0165863	-0.0048361	-0.999851	0.195097
0.00571372	0.999971	-0.00500305	0.0969307
-0.00481796	0.00363858	-0.999982	0.200949
-0.0311959	0.0235233	-0.999236	0.200441
-0.00641279	-0.00852414	-0.999943	0.197721
-0.0199155	0.0076071	-0.999773	0.200159
-0.00885498	-0.0101697	-0.999909	0.199974
-0.0135783	-0.00251571	-0.999905	0.200167
-0.00696763	-0.0187923	-0.999799	0.201006
-0.00693687	0.010566	-0.99992	0.203451
-0.0314558	-0.999503	-0.00214228	0.0679819
-0.0118552	0.999928	-0.00199695	0.137487
-0.00719472	0.00988426	-0.999925	0.201509
-0.0186946	-0.0205807	-0.999613	0.195349
0.00588283	-0.0171395	-0.999836	0.201901
-0.00105152	0.00517851	-0.999986	0.20798
-0.0199247	-0.00177206	-0.9998	0.201693
0.0232815	-0.00676099	-0.999706	0.196966
-0.0019944	0.0109244	-0.999938	0.197395
-0.0112206	-0.0154751	-0.999817	0.200255
-0.00417624	0.99994	-0.0101602	0.180568
0.00504649	-0.999953	-0.00825539	0.17894
0.0057381	0.0340397	-0.999404	0.206574
0.0166083	-0.0105235	-0.999807	0.19582
-0.037608	-0.0247752	-0.998985	0.195883
0.00714122	-0.0128377	-0.999892	0.20106
-0.0150899	-0.012256	-0.999811	0.200372
0.999208	0.014675	0.0369945	0.107801
0.0154902	-0.999874	0.00349778	0.0741671
0.0117191	0.999929	-0.00198154	0.138734
-0.00913441	-0.016041	-0.99983	0.201896
-0.0362669	0.00282834	-0.999338	0.203016
0.0270276	0.00119085	-0.999634	0.205049
0.00897646	0.0119776	-0.999888	0.202962
0.00916064	-0.0090644	-0.999917	0.20096
-0.0142925	0.0059071	-0.99988	0.199036
-0.0174665	-0.027165	-0.999478	0.192815
-0.0553166	0.0120734	-0.998396	0.212134
-0.00778668	0.0130726	-0.999884	0.199074
-0.0494916	0.00232712	-0.998772	0.209332
0.00408947	-0.0237722	-0.999709	0.19593
-0.0286909	-0.0241663	-0.999296	0.202687
0.0157219	0.999873	-0.00272948	0.0523777
0.0133483	-0.0244749	-0.999611	0.205413
0.0203451	-0.999774	-0.00608953	0.0265871
0.00772673	-0.0164513	-0.999835	0.196761
